id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,cummulative_assessment_results,clicks_forumng,clicks_homepage,clicks_oucontent,clicks_quiz,clicks_subpage,assessment_score
573864,M,South West Region,A Level or Equivalent,60-70%,55<=,0,240,FALSE,Pass,45,350,531,849,695,333,22
573900,M,Ireland,Lower Than A Level,NA,0-35,0,90,FALSE,Pass,61.25,398,270,1189,327,228,79
573951,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,FALSE,Pass,61.75,293,514,1362,548,326,90
574056,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Fail,50.5,75,269,667,572,306,47
574070,F,South East Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Pass,60.75,518,341,1730,627,336,91
574078,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,47.75,84,267,930,346,188,79
574207,M,London Region,Lower Than A Level,0-10%,0-35,0,120,FALSE,Pass,52.75,88,358,1049,669,225,92
574283,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,FALSE,Pass,58.75,519,253,584,612,256,82
574315,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,FALSE,Distinction,71.5,5304,2895,900,964,535,97
574418,M,Ireland,Lower Than A Level,NA,0-35,0,60,FALSE,Pass,63.75,227,277,1513,2768,377,98
574446,M,South Region,Lower Than A Level,90-100%,0-35,0,120,FALSE,Distinction,70,381,486,1871,1038,309,90
574534,M,East Midlands Region,Lower Than A Level,10-20%,0-35,0,120,FALSE,Pass,55.25,282,479,1721,958,503,79
574551,M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,FALSE,Pass,58,21,157,448,322,88,27
574570,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,49.75,49,241,1149,245,201,76
574681,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,53,55,149,339,411,126,82
574722,M,London Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,65,372,556,1441,5,241,90
574732,F,Wales,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,56,382,421,1114,298,344,91
574845,M,South West Region,Lower Than A Level,10-20%,0-35,0,90,FALSE,Pass,61,596,653,1708,294,310,81
574874,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Distinction,65.75,5029,3010,1855,364,615,88
575039,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,FALSE,Pass,49.5,628,283,431,498,185,78
575186,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,55.75,196,394,1022,522,233,67
575265,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Pass,52.75,156,118,407,386,93,67
575282,F,Wales,A Level or Equivalent,10-20%,0-35,0,120,FALSE,Fail,33,414,382,951,341,425,57
575372,M,London Region,A Level or Equivalent,10-20%,0-35,0,120,FALSE,Pass,48.75,257,446,1020,615,195,73
575512,M,North Region,A Level or Equivalent,10-20%,0-35,0,120,FALSE,Pass,53.75,274,333,802,484,193,78
575678,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,53.75,74,217,454,144,129,66
575797,M,Wales,Lower Than A Level,60-70%,0-35,0,120,FALSE,Pass,60.25,60,240,442,245,138,43
575956,M,Scotland,Lower Than A Level,10-20%,0-35,0,60,FALSE,Pass,61.75,348,153,858,169,176,80
576097,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,59.25,407,465,1587,500,304,94
576205,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,59.5,897,517,1072,1164,349,85
576229,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,36,212,355,804,258,385,65
576399,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,60.75,291,299,1034,1324,253,64
576423,M,London Region,A Level or Equivalent,10-20%,0-35,0,240,FALSE,Fail,36,40,73,115,1,64,22
576431,M,London Region,A Level or Equivalent,60-70%,0-35,0,90,FALSE,Pass,60.5,191,151,163,8,79,73
576433,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Distinction,67,539,334,1260,593,253,81
576518,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,67,596,312,787,2,179,95
576568,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,56.75,457,260,908,154,233,70
576672,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,49,82,163,170,684,131,22
576704,M,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Pass,53.5,265,321,1849,217,293,87
576780,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,FALSE,Distinction,65,580,589,1415,684,411,91
576789,M,Ireland,Lower Than A Level,NA,35-55,0,60,FALSE,Pass,52.5,395,549,1869,822,495,70
576791,M,North Region,HE Qualification,40-50%,0-35,0,120,FALSE,Distinction,66.75,537,436,780,209,195,99
576813,M,London Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,60,277,315,444,102,107,56
576888,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,FALSE,Pass,63,235,270,948,438,147,76
576921,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Distinction,68.5,653,608,1268,533,334,100
577042,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,59,363,573,1720,1302,455,79
577149,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,41.5,375,376,1730,488,295,56
577222,F,Scotland,A Level or Equivalent,10-20%,0-35,0,90,FALSE,Distinction,66.25,860,844,878,537,348,87
577404,F,London Region,A Level or Equivalent,10-20%,0-35,0,120,FALSE,Distinction,66.25,315,425,1656,516,282,89
577476,M,Ireland,A Level or Equivalent,90-100%,0-35,0,90,FALSE,Pass,65.5,386,458,1527,411,361,88
577605,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,55.75,26,108,377,326,138,84
577607,M,Ireland,Lower Than A Level,50-60%,0-35,0,90,FALSE,Fail,35.75,421,250,279,40,79,45
577763,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,FALSE,Pass,66.25,317,421,875,555,239,88
577764,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,FALSE,Distinction,71,1533,1488,1959,1032,418,97
577867,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,46.75,69,75,219,77,62,62
577922,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Distinction,62.75,401,266,358,344,115,93
577959,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Distinction,59.75,138,203,722,378,134,99
577999,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Distinction,63.5,562,683,878,411,219,91
578050,M,Ireland,A Level or Equivalent,70-80%,0-35,0,90,FALSE,Pass,65.75,185,324,681,257,261,75
578199,M,Scotland,A Level or Equivalent,10-20%,0-35,0,90,FALSE,Pass,49.75,593,257,870,201,239,53
578281,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,FALSE,Distinction,67.5,334,665,3131,663,615,95
578497,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Distinction,67.25,1923,1326,2230,823,796,90
578744,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,60,121,235,875,299,222,87
579038,M,London Region,Lower Than A Level,10-20%,35-55,0,120,FALSE,Pass,52,322,620,1616,607,306,80
579176,F,Scotland,HE Qualification,40-50%,35-55,0,75,FALSE,Pass,62.75,849,573,1581,808,527,82
579257,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,42.25,22,202,1132,54,138,72
579278,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,47.75,66,64,180,12,127,62
579506,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,51.75,17,126,357,184,117,77
579526,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,54.25,258,384,1578,523,298,88
579557,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Distinction,67.75,600,630,1719,674,238,100
579685,M,West Midlands Region,No Formal quals,0-10%,0-35,0,60,FALSE,Fail,48.25,170,215,895,1363,172,67
579737,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,58.25,98,188,1014,30,127,86
580317,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,FALSE,Distinction,70.75,190,291,1127,315,202,91
580342,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,54.5,193,201,1010,591,166,92
580555,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,57.5,86,165,371,3,189,78
580657,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,59.75,523,327,892,368,171,87
580709,M,South Region,A Level or Equivalent,10-20%,0-35,0,60,FALSE,Pass,59.5,70,78,81,21,74,89
580743,M,North Western Region,HE Qualification,30-40%,35-55,0,60,FALSE,Pass,50,630,275,1269,17,302,65
580779,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,FALSE,Pass,66,215,655,2104,554,380,91
580842,F,South Region,Lower Than A Level,90-100%,35-55,0,90,FALSE,Distinction,62,935,800,2245,1649,402,91
580867,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Pass,56.75,487,310,262,520,293,94
581034,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,90,FALSE,Pass,47.25,754,1181,4032,716,733,83
581135,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,67,3626,2366,1414,358,301,97
581261,M,South Region,No Formal quals,50-60%,0-35,0,60,FALSE,Pass,43.25,245,180,480,378,158,75
581332,M,South Region,Lower Than A Level,20-30%,0-35,0,90,FALSE,Pass,48,190,270,662,153,187,53
581410,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,TRUE,Pass,62.75,570,359,570,482,281,75
581486,M,North Region,Lower Than A Level,NA,0-35,0,90,FALSE,Pass,51.75,285,156,268,1,116,84
581490,F,Yorkshire Region,Lower Than A Level,10-20%,0-35,0,120,FALSE,Pass,52.25,781,941,1536,725,406,81
581523,M,South East Region,A Level or Equivalent,40-50%,0-35,0,150,FALSE,Pass,51.5,640,432,883,417,272,61
581532,M,South Region,Lower Than A Level,40-50%,0-35,0,120,FALSE,Pass,48.5,169,580,3583,414,647,86
581574,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,FALSE,Pass,59,396,270,1004,519,261,85
581614,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Pass,63.5,67,177,342,387,122,83
581616,M,London Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Fail,32.75,409,424,1647,219,361,81
581656,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,TRUE,Pass,44.5,303,302,1330,140,230,86
581769,M,London Region,Lower Than A Level,60-70%,35-55,0,60,FALSE,Pass,68,565,479,992,25,388,49
581770,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,52.5,243,230,560,581,181,85
581787,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,56.5,659,277,829,673,293,80
581796,M,Scotland,HE Qualification,10-20%,0-35,0,60,FALSE,Pass,52.75,104,60,434,122,63,69
581810,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,51,173,226,230,689,145,82
581836,M,Ireland,A Level or Equivalent,40-50%,0-35,0,150,FALSE,Distinction,64.75,448,516,1564,1082,446,95
581838,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,FALSE,Pass,46,181,68,182,780,101,52
582063,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,90,FALSE,Pass,60.25,671,583,1538,1251,336,88
582108,M,London Region,A Level or Equivalent,10-20%,0-35,0,90,FALSE,Pass,48,158,429,479,673,211,63
582235,M,North Region,A Level or Equivalent,10-20%,0-35,0,60,FALSE,Pass,57.75,502,623,1116,424,250,78
582364,M,North Western Region,Lower Than A Level,10-20%,35-55,0,120,FALSE,Pass,56,310,474,1273,372,339,84
582392,M,Wales,A Level or Equivalent,10-20%,35-55,0,60,FALSE,Pass,69.5,1066,847,3952,362,494,94
582494,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,53.75,596,524,1444,116,220,90
582510,M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,120,FALSE,Pass,60,625,259,544,157,136,91
582562,M,Scotland,HE Qualification,NA,35-55,0,60,FALSE,Pass,57,748,725,2223,931,455,91
582705,M,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,FALSE,Pass,51.75,311,618,2737,169,386,78
582790,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,47.5,241,173,803,270,226,64
582950,M,Scotland,HE Qualification,30-40%,0-35,0,90,FALSE,Distinction,64.75,312,326,1739,509,285,91
583131,M,Ireland,HE Qualification,70-80%,0-35,0,120,FALSE,Pass,48.5,19,157,233,114,221,78
583202,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,FALSE,Pass,67.25,230,491,1080,1202,378,98
583232,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,70.25,356,643,1439,530,312,99
583286,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,FALSE,Pass,58.25,342,509,2154,756,347,82
583381,M,North Region,A Level or Equivalent,10-20%,0-35,0,60,FALSE,Pass,61.25,188,171,1053,35,191,78
583526,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Pass,40,578,251,1491,398,148,89
583741,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,51,181,287,675,605,145,61
583824,M,South Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,62,697,362,1093,1062,397,97
583867,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,150,FALSE,Pass,63.75,695,390,510,1159,212,94
584111,M,South West Region,HE Qualification,60-70%,0-35,0,90,FALSE,Pass,45.75,370,382,1929,492,377,68
584210,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Fail,30.75,50,114,458,511,171,28
584214,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Distinction,70.75,309,402,1249,1008,325,92
584446,F,Ireland,HE Qualification,NA,0-35,0,120,FALSE,Pass,69.5,337,181,256,77,103,98
584468,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,FALSE,Pass,65.75,894,890,1164,526,717,89
584546,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,FALSE,Pass,58.5,450,348,661,2020,203,91
584550,F,London Region,Lower Than A Level,40-50%,0-35,0,90,FALSE,Pass,41.75,264,211,266,0,141,62
584601,M,South West Region,Lower Than A Level,20-30%,0-35,0,90,FALSE,Pass,66.5,712,663,1982,592,455,96
584771,M,Scotland,HE Qualification,20-30%,0-35,0,90,FALSE,Pass,68.75,199,288,1101,380,279,87
585033,M,Wales,Lower Than A Level,10-20%,0-35,0,60,FALSE,Pass,60.5,182,171,668,95,139,92
585093,M,North Region,Post Graduate Qualification,NA,35-55,0,90,FALSE,Distinction,63,582,766,1546,1412,612,93
585162,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,FALSE,Pass,56.75,243,171,390,105,133,85
585166,M,South East Region,HE Qualification,30-40%,0-35,0,120,FALSE,Pass,59.25,83,117,323,331,96,50
585230,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Fail,46.25,107,221,593,259,130,62
585305,M,Ireland,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,59.75,91,100,142,170,96,75
585383,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,FALSE,Distinction,61.75,347,219,545,451,171,96
585449,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Fail,67.75,417,304,557,807,298,45
585466,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,FALSE,Distinction,70,593,525,2042,362,437,98
585574,M,South Region,Lower Than A Level,10-20%,0-35,0,120,FALSE,Pass,39,476,256,173,285,144,45
585615,M,South West Region,Lower Than A Level,70-80%,35-55,0,120,FALSE,Fail,51.25,103,391,978,715,261,84
585659,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,59.75,641,423,625,825,288,78
585731,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,59.5,146,406,1707,453,291,85
585942,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,150,FALSE,Fail,38.75,139,195,142,191,99,6
586034,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Distinction,68.75,155,221,741,81,196,95
586233,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,TRUE,Pass,53,962,285,122,373,93,41
586428,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,50,50,181,1153,150,236,74
586446,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,56.75,213,135,413,2,95,93
586468,M,South West Region,HE Qualification,40-50%,0-35,0,60,FALSE,Pass,45.25,418,790,2901,496,604,75
586483,M,South Region,Lower Than A Level,80-90%,35-55,0,60,TRUE,Pass,62.25,220,275,755,655,251,23
586518,M,Scotland,HE Qualification,70-80%,0-35,0,120,FALSE,Pass,51,334,353,1179,700,245,62
586594,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Distinction,66.25,2422,1576,1357,530,415,89
586642,M,London Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,59,129,258,478,5,245,81
586705,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Distinction,68.5,538,482,1305,291,335,94
586719,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,FALSE,Pass,59,354,372,831,579,320,80
586753,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,FALSE,Fail,25,220,131,247,1,49,42
586758,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,FALSE,Pass,57.25,1324,368,207,683,205,92
586781,M,South Region,HE Qualification,50-60%,35-55,0,60,FALSE,Distinction,69.25,820,711,2175,900,658,95
586784,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,TRUE,Pass,55,293,377,708,179,261,69
586808,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,FALSE,Pass,59.75,445,409,697,2,233,86
586855,M,North Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,61.5,235,185,579,209,135,75
586891,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,FALSE,Pass,39.25,551,227,984,491,279,32
586935,M,Scotland,HE Qualification,50-60%,0-35,0,90,FALSE,Pass,59,88,190,720,186,146,77
586957,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,TRUE,Pass,52.75,125,156,827,164,177,88
587126,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,FALSE,Distinction,66,447,647,1674,629,405,83
587178,M,North Region,HE Qualification,NA,35-55,0,60,FALSE,Pass,56.5,783,263,588,526,189,98
587286,M,Ireland,HE Qualification,30-40%,35-55,0,120,FALSE,Distinction,70,628,438,799,500,220,92
587294,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,55.5,253,391,1245,3420,439,91
587334,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Pass,54.25,245,351,1067,425,249,70
587451,M,Scotland,HE Qualification,40-50%,0-35,0,90,FALSE,Pass,51.5,499,518,997,601,189,73
587456,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,46.25,169,230,1107,440,290,86
587594,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,51.75,340,284,621,184,143,64
587619,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,FALSE,Distinction,64.5,840,661,2187,860,483,88
587685,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,55.75,442,504,969,1075,292,47
587690,F,London Region,A Level or Equivalent,20-30%,0-35,0,90,FALSE,Pass,50,107,199,262,211,178,68
587783,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,FALSE,Distinction,67,1187,298,1290,694,259,99
587848,F,London Region,Post Graduate Qualification,10-20%,35-55,0,60,FALSE,Pass,54.25,808,504,838,603,309,74
588131,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,150,FALSE,Pass,50.75,206,162,421,76,116,78
588156,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,62.75,180,143,661,826,158,86
588236,M,South East Region,A Level or Equivalent,10-20%,0-35,0,90,FALSE,Pass,50,1860,574,308,920,419,25
588261,M,West Midlands Region,HE Qualification,50-60%,35-55,0,60,FALSE,Pass,66.75,727,895,3073,797,667,96
588672,F,Scotland,HE Qualification,30-40%,0-35,0,90,FALSE,Pass,59.25,413,351,601,275,194,90
588971,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,FALSE,Pass,46.5,51,158,342,1,148,81
589003,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,FALSE,Pass,55,592,640,1325,480,259,78
589014,M,Scotland,HE Qualification,60-70%,0-35,0,90,FALSE,Pass,57.75,184,222,613,164,248,83
589263,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,58.5,81,104,228,94,69,77
589295,M,North Region,A Level or Equivalent,10-20%,0-35,0,90,FALSE,Pass,48.75,109,156,493,45,170,64
589303,M,North Region,HE Qualification,NA,35-55,0,60,FALSE,Pass,51,388,327,966,163,248,80
589326,M,North Region,A Level or Equivalent,NA,0-35,0,60,FALSE,Distinction,71.75,282,365,1582,323,285,100
589409,M,Wales,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Distinction,67.75,460,1214,2132,993,451,93
589559,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,61.5,66,286,1102,247,193,97
589578,M,North Region,Lower Than A Level,NA,35-55,0,90,FALSE,Pass,62.25,568,431,1341,125,313,88
589583,M,Wales,HE Qualification,30-40%,0-35,0,90,FALSE,Distinction,64.5,629,1049,4004,729,518,98
589587,M,North Region,Lower Than A Level,NA,0-35,0,120,FALSE,Pass,59.75,94,341,592,100,175,89
589605,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,59.75,466,654,1872,668,388,89
589707,M,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Fail,30.75,67,117,47,47,76,84
589782,M,North Western Region,HE Qualification,30-40%,0-35,0,90,FALSE,Pass,46.5,117,373,1048,334,323,87
589860,M,North Region,HE Qualification,NA,0-35,0,60,FALSE,Pass,57,153,457,1552,285,323,89
589948,M,London Region,Lower Than A Level,20-30%,0-35,0,120,FALSE,Pass,62.5,178,303,708,753,227,81
590226,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,TRUE,Pass,60,184,460,1613,249,302,76
590241,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,FALSE,Pass,61.5,272,485,1742,265,319,73
590289,M,London Region,A Level or Equivalent,10-20%,0-35,0,90,FALSE,Fail,34.5,114,151,347,172,168,55
590328,M,South East Region,HE Qualification,70-80%,0-35,0,150,FALSE,Pass,56,139,268,667,17,131,79
590701,M,North Region,A Level or Equivalent,NA,35-55,0,90,TRUE,Distinction,68,1348,540,998,525,244,93
590707,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Distinction,68,256,75,540,47,99,100
590824,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,66,511,564,1224,441,354,94
590907,M,East Midlands Region,Lower Than A Level,10-20%,0-35,0,60,FALSE,Pass,58.75,271,769,3109,163,321,83
590980,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,47.5,923,906,3248,448,686,74
590989,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,FALSE,Pass,44.5,57,91,136,141,96,72
591055,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,90,FALSE,Pass,55.25,715,183,492,745,146,73
591078,M,Ireland,HE Qualification,NA,0-35,0,90,FALSE,Pass,69.75,104,158,631,175,141,100
591219,M,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,FALSE,Pass,50,146,171,402,179,100,53
591343,M,Scotland,A Level or Equivalent,30-40%,0-35,0,150,FALSE,Pass,41.5,5,66,295,47,78,26
591394,F,London Region,Lower Than A Level,30-40%,0-35,0,90,FALSE,Pass,67.5,732,479,2251,389,426,97
591403,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Distinction,66.25,522,765,2728,171,270,96
591581,M,South East Region,Lower Than A Level,10-20%,0-35,0,120,FALSE,Fail,25.5,54,155,875,143,111,45
591685,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,38.5,19,48,79,0,51,65
591695,M,Scotland,HE Qualification,30-40%,0-35,0,60,FALSE,Pass,58.75,667,532,1212,351,232,83
591735,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Fail,53.5,178,265,504,303,191,71
591765,M,East Anglian Region,HE Qualification,60-70%,0-35,0,120,FALSE,Pass,59.5,297,507,1126,348,258,91
591872,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Pass,52.75,1124,1500,1762,1218,653,82
591940,M,London Region,Lower Than A Level,50-60%,35-55,0,60,FALSE,Pass,60.75,957,594,1815,576,458,85
591975,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Fail,38.5,316,834,1474,722,356,56
592007,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Pass,45.5,317,436,1321,435,344,70
592014,M,London Region,Lower Than A Level,20-30%,0-35,0,120,FALSE,Pass,56.5,86,165,897,201,187,77
592092,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,51,378,347,1086,347,284,69
592168,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,61.75,2438,866,1226,391,303,86
592203,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,TRUE,Distinction,66.25,425,407,1075,432,215,98
592259,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,150,FALSE,Pass,48.25,525,292,430,336,140,69
592370,M,Scotland,HE Qualification,10-20%,35-55,0,60,FALSE,Pass,57.5,688,586,833,1071,333,81
592373,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,TRUE,Distinction,65,142,247,567,310,151,82
592476,F,South Region,Lower Than A Level,70-80%,0-35,0,120,FALSE,Pass,45.25,71,62,72,14,39,48
592616,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,48.25,28,72,69,0,48,67
592631,F,Scotland,HE Qualification,40-50%,0-35,0,60,FALSE,Distinction,70.5,526,314,2044,441,258,98
592634,M,North Western Region,No Formal quals,0-10%,35-55,0,60,FALSE,Fail,31.25,2597,924,2259,1003,857,40
592640,M,Ireland,Lower Than A Level,NA,0-35,0,90,FALSE,Distinction,72.25,1163,394,1154,509,324,100
592689,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,FALSE,Pass,51.5,239,314,1092,253,243,26
592763,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,TRUE,Pass,62.75,170,325,710,361,200,76
592781,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Pass,54.25,664,679,1417,443,361,90
